,관할보건소,동,설치기관이름,설치기관주소,기관연락처,설치 위치,경도,위도
3480,북구,운암동,나산건강아파트,"광주광역시 북구 북문대로169번길 20 운암동', ' 나산건강아파트",062-514-3866,정문 경비실내,126.869666313808,35.1839440401161
3481,남구,진월동,남구다목적체육관,광주광역시 남구 화산로 110 진월동,062-673-1000,2층 헬스장 입구 앞,126.908625143439,35.1140905177948
3482,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3483,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3484,북구,일곡동,일곡초등학교,광주광역시 북구 설죽로 530 일곡초등학교,062-570-1608,보건실앞,126.898397398236,35.2073407703343
3485,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3486,북구,두암동,두암동현대아파트,"광주광역시 북구 삼정로 108 (두암동', ' 현대아파트)",062-268-6828,관리사무소 입구,126.93686259378,35.173020806648
3487,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3488,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3489,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3490,북구,오룡동,광주과학기술원,광주광역시 북구 오룡동 1 광주과학기술원,062-715-2107,기전공학동로비,126.842947893389,35.2268791477147
3491,북구,오룡동,광주과학기술원,광주광역시 북구 오룡동 1 광주과학기술원,062-715-2107,광주과학기술원 환경공학동,126.842947893389,35.2268791477147
3492,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3493,북구,임동,기아참피언스필드,광주광역시 북구 서림로 10 기아챔피언스필드 2층,070-7686-8091,관중석,126.888805470329,35.1694249627668
3494,남구,송하동,신애원,광주광역시 남구 송암로 132 (송하동),6740526,1층 현관,126.87013975368,35.1148483308616
3495,남구,봉선동,노틀담형제의집,광주광역시 남구 오방로 4-1 (봉선동),6510788,본관 1층 사무실,126.920178249783,35.1257153817649
3496,남구,이장동,아리랑요양원,광주광역시 남구 복수마을안길 3-4 (이장동),6822700,1층 출입구 쪽,126.856416887629,35.0903519898415
3497,남구,임암동,성요셉요양원,광주광역시 남구 입하2안길 20-22,6721134,2층 다정홀 고운방 입구,126.869792559952,35.1067134891817
3498,북구,두암동,두암주공3단지아파트,"광주광역시 북구 삼정로 50 두암동', ' 주공아파트 3단지",062-268-0886,관리사무소 내,126.937776034292,35.1673951833162
3499,북구,두암동,율곡타운아파트,광주광역시 북구 삼정로 7 율곡타운@관리사무소,062-264-8755,관리사무소내,126.934585689736,35.1652899121618
3500,남구,봉선동,인애w사랑의집,광주광역시 남구 용대로 91 (봉선동) (봉선동),6547777,1층 현관옆,126.917692747979,35.1245094062801
3501,남구,봉선동,봉선모아2단지1차아파트,광주광역시 남구 봉선1로 86,062-673-3536,경비실 3동,126.914720684678,35.1274848285572
3502,서구,풍암동,풍암동부센트레빌,광주광역시 서구 풍암신흥로 40,062-451-0794,통합경비실,126.867159976442,35.1201064606628
3503,서구,쌍촌동,상무중흥S클래스,광주광역시 서구 상무민주로 104,062-371-3200,관리사무소,126.860107162752,35.1600449837998
3504,서구,쌍촌동,빛고을파크시영2단지,광주광역시 서구 화정로 105,062-375-5214,경비실,126.868959955753,35.146017374053
3505,북구,문흥동,문흥대주1차아파트,"광주광역시 북구 평교로 42 문흥동', ' 대주1차아파트",062-464-8012,102동 1문 경비실 내,126.926774934891,35.1809967338772
3506,남구,주월동,(주)빅스포,광주광역시 남구 서문대로 745,062-606-8000,"남', '여 사우나 입구",126.897289077519,35.1258091044892
3507,서구,화정동,화정동라인동산아파트,광주광역시 서구 염화로45번길 13,062-375-7096,통합경비실,126.871245619659,35.1384711919648
3508,남구,양촌동,선경우전문요양원,광주광역시 남구 판촌길 38 (양촌동),6531004,2층 간호사실 앞,126.797528377514,35.0592669475996
3509,남구,행암동,전남성노원,광주광역시 남구 효우로230번길 26-20 (행암동),6746700,1층 사무실옆,126.892143917998,35.1048523882675
3510,광산구,운남동,운남주공2단지아파트관리사무소,광주광역시 광산구 목련로273번길 76 (운남동) 주공아파트,062-955-9272,관리사무소 안,126.827632695311,35.1782230725287
3511,광산구,신창동,신창3차부영아파트관리사무소,광주광역시 광산구 신창로161번길 34 (신창동) 신창3차부영사랑으로아파트,062-962-9381,관리사무소 안,126.838110969091,35.199617559559
3512,동구,학동,조선대학교병원,광주광역시 동구 필문대로 365 (학동),062-220-3119,구급차 안,126.928186107501,35.1385485970092
3513,동구,학동,전남대학교병원,광주광역시 동구 제봉로 42 (학동),062-220-6019,구급차 안,126.921984240113,35.1420141967739
3514,북구,운암동,벽산블루밍메가시티1단지,광주광역시 북구 서강로54번길 55 (운암동) 벽산 블루밍1차아파트,5153770,관리사무소108동테크층,126.877018307597,35.1777108306984
3515,북구,월출동,(주)나눔테크,광주광역시 북구 첨단벤처소로 57 (월출동),9558589,본관2층 전시장,126.864902926908,35.2350349901905
3516,북구,신용동,첨단2지구부영사랑으로,광주광역시 북구 첨단연신로 166 (신용동) 광주첨단2지구 사랑으로 부영아파트,5753083,관리사무소,126.863493070398,35.213942288733
3517,북구,일곡동,일곡동동아아파트,광주광역시 북구 우치로537번길 10 (일곡동) 동아아파트,5720929,관리사무실 출입구,126.900382698389,35.2131297287411
3518,광산구,월곡동,월곡일신아파트관리사무소,광주광역시 광산구 사암로 271 (월곡동) 일신아파트,062-953-3382,경비실 안,126.808467294501,35.1687463606696
3519,남구,덕남동,빛고을전남대학교병원,광주광역시 남구 덕남길 80 (덕남동),062-670-9412,구급차량내,126.896198489743,35.0941932831541
3520,북구,운암동,미라보3차아파트(운암동),광주광역시 북구 서강로 155 (운암동) 미라보아파트,4104200,관리사무소,126.876331370468,35.1846934752545
3521,북구,동림동,우미아파트(동림동),광주광역시 북구 북문대로201번길 10 (동림동) 우미아파트,5133242,103동1층,126.869540329612,35.1855590427912
3522,북구,동림동,푸른마을주공3단지,광주광역시 북구 북문대로 242 (동림동),5134391,관리사무소,126.865737069384,35.1872770150151
3523,북구,운암동,현대아파트(운암동),광주광역시 북구 대자실로 23 (운암동) 현대아파트,5223662,경비실,126.873091629095,35.1794968735268
3524,동구,지산동,광주지방법원,광주광역시 동구 준법로 7-12 (지산동),062-239-1529,6층홀,126.93470038072,35.1511594480371
3525,북구,운암동,벽산블루밍메가시티3단지,광주광역시 북구 대자로 55 (운암동) 벽산 블루밍3차아파트,5153991,관리사무소,126.878973949033,35.175709265326
3526,북구,신용동,첨단자이2차아파트,광주광역시 북구 임방울대로 1020 (신용동) 첨단GS자이 2단지아파트,5754451,통합관제실,126.869271776066,35.2111935065123
3527,북구,일곡동,일곡현대2차아파트,광주광역시 북구 일곡마을로 55 (일곡동) 현대2차아파트,5714170,관리2동 회의실,126.895689444876,35.2049280715741
3528,북구,오치동,오치주공2단지,광주광역시 북구 서하로194번길 15 (오치동) 오치 주공 아파트,2654438,관리사무소입구(201동앞 정문 관리동),126.902084205736,35.1848215899113
3529,북구,임동,임동한국아델리움2단지아파트,광주광역시 북구 천변우로79번길 25 (임동) 한국아델리움 2차,5221661,관리사무소(정문경비실),126.887674615236,35.1660764565149
3530,북구,우산동,우산동현대아파트,광주광역시 북구 호동로 100 (우산동) 현대아파트,2611228,KT상황실,126.919254821245,35.1809138065516
3531,동구,지산동,광주지방법원,광주광역시 동구 준법로 7-12 (지산동),062-239-1529,3층홀,126.93470038072,35.1511594480371
3532,동구,지산동,광주지방법원,광주광역시 동구 준법로 7-12 (지산동),062-239-1529,2층홀,126.93470038072,35.1511594480371
3533,남구,백운동,동아병원,광주광역시 남구 대남대로 238 (백운동),062-650-2000,구급차량내,126.900280266664,35.1348835565289
3534,남구,양림동,광주기독병원,광주광역시 남구 양림로 37 (양림동),062-650-5641,구급차량 내,126.911503084987,35.1362325078132
3536,광산구,운남동,운남주공8단지아파트관리사무소,광주광역시 광산구 목련로153번길 143 (운남동) 주공아파트,062-961-2589,관리사무소 1층 입구,126.813685301152,35.1793649899228
3537,광산구,월곡동,월곡부영아파트관리사무소,광주광역시 광산구 사암로 251 (월곡동) 부영사랑으로아파트,062-951-7175,관리사무소 안,126.808232057186,35.1673448294797
3538,북구,동림동,푸른마을주공2단지,광주광역시 북구 북문대로 242 (동림동),5135728,관리사무소,126.865737069384,35.1872770150151
3539,북구,동림동,푸른마을주공4단지,광주광역시 북구 동림용산로 12 (동림동) 푸른마을주공4단지아파트,5136198,관리사무소,126.86967104776,35.1887495288481
3540,북구,신용동,호반베르디움1단지,광주광역시 북구 첨단연신로133번길 8 (신용동) 호반베르디움,5710084,관리사무실,126.86377131628,35.2104952951171
3541,북구,신용동,용두주공아파트,광주광역시 북구 임방울대로1041번길 15 (신용동) 용두주공아파트,5740336,관리사무소,126.868182554668,35.2140944954781
3542,북구,양산동,본촌동현진에버빌아파트,광주광역시 북구 양산택지로 20 (양산동) 본촌동현진에버빌,5720822,관리사무실,126.879238577567,35.2082423768343
3543,북구,일곡동,일곡롯데아파트,광주광역시 북구 설죽로 595 (일곡동) 롯데아파트,5750433,관리사무소,126.89711156997,35.2125128123974
3544,북구,일곡동,일곡현대1차아파트,광주광역시 북구 일곡로 100 (일곡동) 현대1차아파트,5722803,105동 경비실,126.899994952266,35.2088721453467
3545,북구,일곡동,일곡1차청솔아파트,광주광역시 북구 설죽로 535-1 (일곡동),5752011,관리동내 대표회의실,126.897376303323,35.2074122877898
3546,동구,서석동,광주광역시동구청,"광주광역시 동구 서남로 1', ' 동구청 (서석동)",062-608-3220,동구청 5층 휴게실,126.92309316107,35.1461417002004
3547,광산구,장덕동,장덕초등학교,광주광역시 광산구 수등로 27 (장덕동),062-975-9822,장덕초등학교 1층 현관,126.813180941447,35.1862806675671
3548,동구,대인동,롯데백화점광주점,광주광역시 동구 대인동 7-1,062-221-0117,1층 안전실앞,126.912183340651,35.154557861373
3549,동구,지산동,광주지방법원,광주광역시 동구 준법로 7-12 (지산동),062-239-1529,5층홀,126.93470038072,35.1511594480371
3550,동구,지산동,광주지방법원,광주광역시 동구 준법로 7-12 (지산동),062-239-1529,1층홀,126.93470038072,35.1511594480371
3551,북구,동림동,죽림마을주공아파트,광주광역시 북구 유림로160번길 5 (동림동) 죽림마을주공아파트,5142303,관리사무소,126.86647608921,35.1774780248795
3552,북구,삼각동,삼각그린타운아파트,광주광역시 북구 설죽로389번길 66 (삼각동) (삼각그린타운아파트),5745980,관리사무소,126.897824066885,35.1958198253431
3553,동구,지산동,조선대학교여자고등학교,"광주광역시 동구 지산로 36', ' 조선대학교여자고등학교 (지산동)",062-220-7542,본관1층중앙현관,126.932720282964,35.1464460489164
3554,광산구,신창동,신창부영1차아파트관리사무소,광주광역시 광산구 장신로265번길 22 (신창동) 신창1차부영사랑으로아파트,062-962-9951,관리사무소 안,126.8400310785,35.1926903286793
3555,광산구,신창동,신창부영2차아파트관리사무소,광주광역시 광산구 신창로71번길 33 (신창동) 신창2차부영사랑으로아파트,062-962-7701,관리사무소 안,126.833517194893,35.1936267084459
